Employee ID,Gender,Tenure,Department,Job Role,Absenteeism Records,Health Survey Responses,Wellness Program Participation
602,Non-Binary,28,Marketing,Analyst,6,6,True
603,Male,17,Marketing,Coordinator,9,4,False
604,Non-Binary,28,Engineering,Developer,12,1,True
605,Male,2,Engineering,Analyst,16,2,False
606,Male,25,HR,Coordinator,6,6,True
607,Female,6,Sales,Manager,13,4,False
608,Female,11,Marketing,Developer,11,3,True
609,Non-Binary,38,Finance,Analyst,4,7,False
610,Female,6,HR,Manager,6,7,True
611,Non-Binary,11,HR,Executive,16,2,False
612,Female,14,Finance,Manager,1,8,False
613,Male,2,Finance,Analyst,18,1,False
614,Non-Binary,3,Finance,Coordinator,3,10,False
615,Non-Binary,35,Engineering,Executive,6,7,False
616,Male,33,Marketing,Executive,0,10,False
617,Non-Binary,24,Engineering,Executive,18,1,True
618,Non-Binary,19,Marketing,Developer,12,3,True
619,Female,18,Engineering,Analyst,14,3,True
620,Non-Binary,24,Sales,Executive,0,10,True
621,Male,35,Marketing,Manager,15,2,True
622,Female,1,HR,Coordinator,0,10,True
623,Female,36,Marketing,Analyst,9,5,False
624,Male,25,Marketing,Manager,10,4,False
625,Male,34,Marketing,Developer,5,6,False
626,Female,25,Sales,Executive,14,2,True
627,Non-Binary,16,Engineering,Manager,9,4,False
628,Female,34,HR,Analyst,5,7,True
629,Male,29,Engineering,Manager,14,1,True
630,Female,19,Engineering,Developer,13,3,True
631,Male,23,Finance,Coordinator,19,1,False
632,Female,19,Sales,Executive,15,2,False
633,Non-Binary,25,Finance,Analyst,2,9,True
634,Female,16,Sales,Executive,0,10,False
635,Female,9,Engineering,Executive,6,5,False
636,Male,1,Engineering,Executive,8,4,True
637,Male,19,Sales,Manager,10,4,False
638,Male,33,Engineering,Manager,4,8,False
639,Female,34,Engineering,Coordinator,11,3,True
640,Non-Binary,16,HR,Developer,8,4,True
641,Male,18,Finance,Analyst,17,2,False
642,Male,34,Finance,Manager,9,6,False
643,Female,25,Finance,Executive,0,9,False
644,Male,6,Marketing,Developer,9,4,True
645,Non-Binary,21,HR,Analyst,9,6,True
646,Non-Binary,6,Finance,Analyst,15,4,True
647,Male,32,Finance,Analyst,14,2,False
648,Male,39,HR,Analyst,9,6,False
649,Female,31,Engineering,Coordinator,3,7,True
650,Non-Binary,10,Finance,Analyst,11,4,True
651,Non-Binary,30,Engineering,Developer,2,7,True
652,Male,18,Finance,Manager,1,8,False
653,Female,24,Sales,Developer,11,3,False
654,Non-Binary,9,Marketing,Executive,14,2,False
655,Non-Binary,31,Finance,Coordinator,9,5,False
656,Female,15,Sales,Coordinator,15,2,True
657,Female,4,HR,Executive,0,10,False
658,Non-Binary,9,Sales,Developer,8,5,False
659,Non-Binary,9,HR,Developer,3,10,True
660,Female,26,Finance,Executive,6,6,True
661,Non-Binary,4,HR,Analyst,2,8,True
662,Male,17,Sales,Analyst,9,6,False
663,Male,16,Marketing,Manager,8,4,True
664,Female,15,Engineering,Developer,13,3,False
665,Female,35,Engineering,Developer,13,2,True
666,Female,5,Marketing,Executive,17,1,False
667,Male,5,Engineering,Executive,17,2,False
668,Non-Binary,20,Finance,Analyst,16,2,True
669,Male,15,Finance,Developer,3,5,True
670,Non-Binary,18,Sales,Developer,3,9,False
671,Male,2,Sales,Coordinator,15,1,True
672,Non-Binary,29,HR,Manager,12,4,False
673,Male,13,Sales,Manager,0,10,True
674,Female,4,Finance,Analyst,5,7,False
675,Male,10,Sales,Developer,2,10,False
676,Non-Binary,31,Engineering,Coordinator,13,3,True
677,Male,8,HR,Developer,6,8,False
678,Male,3,HR,Executive,13,3,False
679,Male,9,Finance,Analyst,3,8,False
680,Female,30,Sales,Manager,16,2,False
681,Male,11,Engineering,Developer,6,5,True
682,Female,35,Sales,Analyst,6,4,False
683,Female,37,Marketing,Manager,0,9,False
684,Male,13,Sales,Developer,14,3,True
685,Male,36,Finance,Coordinator,10,5,True
686,Male,13,Sales,Analyst,0,10,False
687,Non-Binary,12,HR,Developer,4,9,False
688,Male,37,Engineering,Manager,6,6,False
689,Female,10,Finance,Manager,11,2,True
690,Male,9,Marketing,Coordinator,20,1,False
691,Non-Binary,7,Engineering,Analyst,16,1,False
692,Male,2,Engineering,Analyst,10,7,True
693,Non-Binary,23,HR,Developer,14,2,False
694,Non-Binary,39,HR,Manager,3,7,True
695,Male,39,HR,Manager,16,1,False
696,Female,21,Finance,Coordinator,11,4,True
697,Non-Binary,23,Sales,Coordinator,1,10,False
698,Male,29,Engineering,Analyst,8,4,False
699,Male,14,Sales,Manager,10,5,True
700,Female,26,Sales,Developer,0,10,True
701,Non-Binary,5,HR,Executive,16,1,False
702,Non-Binary,31,Sales,Developer,1,7,True
703,Male,25,Engineering,Coordinator,16,2,True
704,Male,31,Engineering,Developer,15,2,True
705,Female,20,Marketing,Manager,2,8,False
706,Female,17,Finance,Analyst,3,9,False
707,Non-Binary,2,Sales,Executive,8,6,True
708,Non-Binary,25,Finance,Analyst,17,1,True
709,Male,13,Finance,Executive,19,1,True
710,Non-Binary,39,Finance,Executive,6,7,False
711,Female,28,Finance,Manager,6,8,True
712,Female,6,Engineering,Manager,14,3,True
713,Male,3,Sales,Coordinator,3,9,False
714,Female,35,Marketing,Coordinator,7,4,True
715,Female,18,Finance,Executive,12,4,False
716,Female,11,Marketing,Coordinator,14,3,False
717,Female,20,Engineering,Manager,3,8,True
718,Male,5,Engineering,Coordinator,1,9,False
719,Male,19,HR,Executive,19,1,False
720,Non-Binary,22,Finance,Analyst,17,2,False
721,Female,19,HR,Developer,14,1,False
722,Non-Binary,16,Marketing,Coordinator,13,4,True
723,Male,24,Sales,Manager,0,10,False
724,Male,4,HR,Analyst,4,7,True
725,Male,15,Engineering,Manager,4,7,False
726,Male,25,Finance,Coordinator,6,6,False
727,Male,35,Marketing,Executive,11,5,True
728,Male,14,Engineering,Developer,12,4,False
729,Male,19,Sales,Developer,4,8,True
730,Female,38,Finance,Analyst,7,7,False
731,Non-Binary,36,Sales,Developer,0,10,False
732,Male,7,Sales,Executive,15,1,True
733,Female,30,Finance,Manager,9,6,False
734,Female,19,Finance,Executive,17,2,False
735,Non-Binary,25,Sales,Analyst,6,4,True
736,Male,16,Marketing,Analyst,12,5,False
737,Non-Binary,8,Finance,Developer,5,8,False
738,Male,18,Engineering,Executive,6,6,False
739,Female,28,HR,Manager,16,2,False
740,Female,16,Marketing,Executive,9,5,False
741,Female,19,Finance,Manager,9,5,True
742,Female,17,Finance,Manager,2,6,True
743,Non-Binary,13,Marketing,Executive,17,1,False
744,Male,7,HR,Coordinator,6,8,False
745,Male,27,Sales,Executive,15,3,False
746,Non-Binary,10,Engineering,Manager,9,5,True
747,Male,34,Finance,Analyst,5,7,False
748,Female,36,HR,Analyst,15,3,False
749,Male,25,Engineering,Developer,0,10,False
750,Female,6,Marketing,Analyst,6,6,False
751,Non-Binary,24,Finance,Coordinator,8,5,True
752,Male,18,Sales,Manager,8,7,False
753,Non-Binary,23,Marketing,Executive,2,10,False
754,Male,6,Finance,Executive,12,3,False
755,Female,29,HR,Coordinator,15,2,False
756,Non-Binary,25,Engineering,Analyst,10,4,False
757,Male,17,Engineering,Manager,14,3,False
758,Female,24,Finance,Analyst,13,4,False
759,Non-Binary,11,Marketing,Developer,9,7,True
760,Non-Binary,26,Sales,Analyst,7,5,False
761,Male,34,HR,Developer,11,4,True
762,Male,28,Finance,Executive,6,6,True
763,Male,3,HR,Manager,5,7,False
764,Female,11,Engineering,Developer,8,5,False
765,Male,38,Sales,Analyst,9,7,False
766,Non-Binary,14,HR,Analyst,9,3,True
767,Non-Binary,26,Finance,Executive,4,7,True
768,Male,21,Sales,Coordinator,13,3,True
769,Male,39,Marketing,Coordinator,8,6,False
770,Non-Binary,30,Finance,Analyst,6,8,False
771,Female,8,HR,Coordinator,5,6,True
772,Male,20,Sales,Manager,0,10,True
773,Male,32,Finance,Coordinator,13,3,False
774,Non-Binary,22,Sales,Manager,9,5,True
775,Male,7,Sales,Analyst,0,9,True
776,Female,9,Sales,Analyst,2,8,True
777,Non-Binary,1,HR,Analyst,6,6,True
778,Male,29,Finance,Executive,0,9,True
779,Non-Binary,8,Engineering,Coordinator,13,2,True
780,Male,4,Engineering,Developer,1,9,True
781,Male,35,HR,Developer,0,10,False
782,Male,3,HR,Analyst,0,10,True
783,Female,7,Sales,Coordinator,6,6,False
784,Female,27,Finance,Manager,1,9,False
785,Non-Binary,1,Finance,Developer,9,4,True
786,Male,27,Marketing,Analyst,11,5,False
787,Male,16,Marketing,Developer,16,2,True
788,Female,38,Engineering,Developer,14,3,False
789,Male,7,Marketing,Developer,18,1,False
790,Female,23,Marketing,Analyst,9,4,True
791,Male,11,Engineering,Analyst,15,2,False
792,Non-Binary,33,Engineering,Executive,10,2,True
793,Male,36,Marketing,Executive,19,1,False
794,Male,37,Finance,Executive,0,10,True
795,Female,17,Marketing,Developer,16,2,True
796,Male,35,Sales,Coordinator,10,4,False
797,Male,5,Sales,Analyst,9,6,True
798,Female,32,Sales,Executive,3,7,True
799,Non-Binary,3,HR,Coordinator,4,7,False
800,Non-Binary,35,Sales,Executive,8,7,True
801,Female,14,Finance,Executive,12,4,False
802,Female,31,HR,Coordinator,13,5,False
803,Female,31,HR,Executive,14,3,False
804,Female,17,Sales,Developer,17,1,True
805,Female,24,Marketing,Developer,6,8,False
806,Non-Binary,23,Engineering,Developer,0,10,True
807,Non-Binary,18,Marketing,Manager,6,7,False
808,Female,14,Marketing,Executive,2,9,False
809,Male,15,HR,Manager,1,10,False
810,Female,15,HR,Analyst,8,4,True
811,Male,6,HR,Coordinator,11,5,False
812,Female,27,Finance,Analyst,10,5,True
813,Female,15,Finance,Manager,2,7,True
814,Non-Binary,36,Engineering,Developer,0,9,True
815,Male,8,HR,Executive,0,8,True
816,Male,15,Sales,Executive,9,7,True
817,Non-Binary,3,HR,Developer,16,1,False
818,Non-Binary,13,Finance,Executive,0,10,True
819,Non-Binary,34,HR,Coordinator,7,6,False
820,Non-Binary,24,Finance,Coordinator,2,10,False
821,Male,32,HR,Coordinator,2,9,True
822,Male,32,Sales,Analyst,10,7,False
823,Female,30,Engineering,Developer,20,1,False
824,Female,13,Sales,Coordinator,1,9,True
825,Non-Binary,1,Finance,Manager,13,3,True
826,Non-Binary,34,Marketing,Coordinator,3,9,False
827,Non-Binary,15,Sales,Analyst,16,4,True
828,Female,14,HR,Manager,1,9,True
829,Female,29,Engineering,Developer,1,8,False
830,Female,34,HR,Developer,4,7,True
831,Female,18,HR,Coordinator,9,4,True
832,Female,7,Sales,Manager,0,9,True
833,Female,29,Engineering,Manager,13,4,True
834,Female,31,Marketing,Coordinator,18,1,True
835,Non-Binary,25,HR,Coordinator,4,6,True
836,Non-Binary,38,Engineering,Executive,11,4,False
837,Non-Binary,14,Marketing,Executive,0,10,True
838,Non-Binary,8,HR,Coordinator,16,3,False
839,Female,27,Engineering,Analyst,11,5,False
840,Male,2,Sales,Executive,11,3,False
841,Female,17,HR,Coordinator,7,9,False
842,Male,37,HR,Manager,5,6,True
843,Non-Binary,14,Engineering,Executive,14,3,False
844,Female,25,HR,Analyst,7,5,True
845,Non-Binary,30,Marketing,Developer,4,8,False
846,Female,29,HR,Manager,4,8,False
847,Non-Binary,20,Finance,Analyst,3,6,True
848,Male,21,Marketing,Analyst,11,5,True
849,Male,22,Engineering,Analyst,8,5,False
850,Male,35,Marketing,Manager,18,1,True
851,Female,37,Finance,Analyst,15,2,False
852,Male,16,Finance,Developer,11,4,True
853,Female,17,HR,Executive,7,6,True
854,Male,16,HR,Manager,6,7,False
855,Male,2,Sales,Analyst,17,1,True
856,Female,4,Marketing,Coordinator,2,8,False
857,Female,21,Sales,Executive,18,1,True
858,Male,39,Finance,Manager,0,9,False
859,Female,34,HR,Coordinator,10,4,False
860,Male,30,HR,Coordinator,7,7,False
861,Female,6,HR,Analyst,9,6,True
862,Non-Binary,17,Engineering,Manager,2,9,False
863,Non-Binary,39,Finance,Analyst,18,2,False
864,Non-Binary,25,HR,Developer,2,7,True
865,Non-Binary,5,Finance,Coordinator,7,5,False
866,Non-Binary,5,HR,Developer,7,7,False
867,Male,20,Marketing,Analyst,18,1,False
868,Non-Binary,16,Finance,Executive,0,10,True
869,Non-Binary,37,Sales,Coordinator,0,9,True
870,Non-Binary,9,Engineering,Executive,17,1,False
871,Non-Binary,5,Sales,Manager,12,5,True
872,Female,2,Finance,Coordinator,3,8,False
873,Male,9,HR,Developer,18,1,True
874,Non-Binary,36,Finance,Executive,7,7,False
875,Non-Binary,22,Engineering,Manager,15,2,False
876,Non-Binary,22,Finance,Coordinator,8,7,False
877,Male,22,HR,Manager,4,7,True
878,Female,34,Sales,Developer,2,9,False
879,Male,29,Marketing,Coordinator,7,6,False
880,Female,38,Sales,Manager,10,4,True
881,Non-Binary,33,HR,Analyst,1,7,True
882,Non-Binary,18,HR,Coordinator,7,7,False
883,Male,7,Engineering,Coordinator,11,4,True
884,Male,1,Finance,Coordinator,14,2,False
885,Female,33,Finance,Coordinator,0,9,True
886,Female,1,Sales,Analyst,2,8,True
887,Male,24,Marketing,Developer,10,5,False
888,Female,4,Marketing,Analyst,10,5,False
889,Male,4,Engineering,Analyst,18,1,False
890,Female,18,HR,Manager,1,9,True
891,Male,27,Engineering,Executive,0,10,False
892,Male,32,Finance,Executive,1,8,True
893,Male,33,HR,Manager,10,5,False
894,Female,28,Engineering,Analyst,0,10,False
895,Female,36,Sales,Manager,9,6,False
896,Female,6,Finance,Coordinator,0,10,True
897,Male,16,Marketing,Manager,0,10,False
898,Female,34,Engineering,Manager,0,8,True
899,Female,23,Finance,Coordinator,8,6,False
900,Male,24,Finance,Executive,0,10,False
901,Non-Binary,13,Marketing,Coordinator,12,4,True
902,Male,18,Marketing,Developer,15,3,True
903,Female,13,Marketing,Manager,5,7,True
904,Male,37,Engineering,Manager,18,2,False
905,Non-Binary,39,Marketing,Executive,5,7,False
906,Male,17,Sales,Analyst,13,1,True
907,Female,15,Finance,Coordinator,0,10,False
908,Non-Binary,18,Marketing,Analyst,6,5,True
909,Female,23,Finance,Developer,0,9,True
910,Non-Binary,30,HR,Coordinator,13,1,False
911,Non-Binary,34,HR,Developer,2,8,True
912,Male,4,Marketing,Developer,2,9,False
913,Male,3,Finance,Developer,2,9,True
914,Female,7,HR,Coordinator,5,8,False
915,Male,18,Marketing,Coordinator,10,4,True
916,Male,7,Finance,Executive,7,7,False
917,Non-Binary,6,Marketing,Manager,17,1,True
918,Male,22,Finance,Analyst,5,7,False
919,Non-Binary,1,HR,Analyst,8,6,False
920,Non-Binary,4,Marketing,Developer,13,5,False
921,Non-Binary,29,HR,Coordinator,16,1,True
922,Female,21,Marketing,Coordinator,2,8,False
923,Female,26,Engineering,Developer,0,10,True
924,Female,14,HR,Manager,14,1,True
925,Non-Binary,9,HR,Analyst,12,1,True
926,Female,12,Sales,Executive,13,3,False
927,Female,6,HR,Manager,2,8,True
928,Male,20,Finance,Coordinator,1,8,True
929,Female,24,Marketing,Developer,4,7,False
930,Female,27,Engineering,Analyst,8,5,False
931,Non-Binary,38,Finance,Developer,0,8,False
932,Non-Binary,8,Finance,Coordinator,15,2,False
933,Non-Binary,1,Finance,Developer,4,8,True
934,Non-Binary,24,Finance,Analyst,13,2,True
935,Non-Binary,7,Engineering,Developer,1,10,True
936,Non-Binary,19,Sales,Analyst,8,5,True
937,Female,22,HR,Developer,12,4,True
938,Non-Binary,35,Finance,Developer,18,1,False
939,Non-Binary,30,HR,Analyst,10,5,True
940,Male,29,HR,Developer,3,7,False
941,Female,22,Finance,Manager,19,1,False
942,Female,11,Sales,Executive,15,2,True
943,Female,20,HR,Manager,2,9,True
944,Non-Binary,29,Marketing,Executive,8,5,True
945,Non-Binary,34,HR,Manager,9,7,False
946,Non-Binary,1,Finance,Executive,17,2,False
947,Male,31,Engineering,Developer,4,7,False
948,Non-Binary,30,HR,Analyst,6,7,True
949,Male,18,Sales,Analyst,3,7,False
950,Female,17,Marketing,Coordinator,7,5,False
951,Non-Binary,38,Marketing,Executive,4,9,False
952,Male,14,Engineering,Coordinator,16,2,False
953,Male,23,Engineering,Coordinator,10,4,True
954,Non-Binary,25,HR,Executive,14,2,False
955,Female,15,Finance,Analyst,3,8,True
956,Female,22,Sales,Executive,16,1,True
957,Female,3,Marketing,Developer,1,9,True
958,Male,19,Engineering,Coordinator,6,5,True
959,Male,34,Sales,Coordinator,13,3,False
960,Male,35,Finance,Executive,11,4,True
961,Male,1,Marketing,Coordinator,17,1,True
962,Female,21,Marketing,Analyst,14,3,False
963,Non-Binary,29,Finance,Coordinator,3,8,False
964,Male,6,Marketing,Executive,16,2,False
965,Male,37,Finance,Analyst,17,2,False
966,Female,1,Marketing,Analyst,0,9,True
967,Non-Binary,1,HR,Coordinator,9,5,False
968,Non-Binary,27,Finance,Executive,10,5,False
969,Female,21,Sales,Coordinator,15,1,True
970,Female,16,HR,Developer,7,6,True
971,Non-Binary,26,Sales,Developer,5,8,False
972,Male,16,Marketing,Analyst,8,6,True
973,Non-Binary,28,Sales,Coordinator,10,7,False
974,Female,1,HR,Developer,12,4,False
975,Male,36,Finance,Manager,14,2,True
976,Male,10,Engineering,Developer,17,1,True
977,Female,17,Sales,Coordinator,4,6,True
978,Female,23,Engineering,Coordinator,0,9,True
979,Female,7,Sales,Developer,2,10,False
980,Non-Binary,7,Sales,Coordinator,11,5,False
981,Non-Binary,15,Finance,Coordinator,16,2,True
982,Male,34,Marketing,Manager,17,1,False
983,Female,4,HR,Analyst,14,3,True
984,Male,14,HR,Coordinator,12,4,False
985,Male,14,HR,Executive,6,7,False
986,Male,16,Marketing,Analyst,2,9,False
987,Male,7,Engineering,Analyst,5,8,False
988,Female,32,HR,Executive,1,9,False
989,Male,19,Engineering,Developer,3,7,False
990,Female,2,Marketing,Manager,0,10,True
991,Female,10,Marketing,Coordinator,3,8,True
992,Non-Binary,17,Finance,Developer,2,8,True
993,Female,37,HR,Executive,18,1,False
994,Non-Binary,12,Finance,Manager,0,9,True
995,Female,6,HR,Manager,15,2,False
996,Female,22,Marketing,Manager,8,7,False
997,Female,32,Marketing,Executive,4,10,False
998,Non-Binary,20,Sales,Developer,0,10,True
999,Non-Binary,1,Sales,Coordinator,8,5,False
1000,Male,6,Marketing,Manager,12,4,False
1001,Non-Binary,19,Marketing,Manager,17,1,True
1002,Non-Binary,18,Engineering,Developer,17,1,True
1003,Non-Binary,6,Engineering,Manager,13,3,True
1004,Non-Binary,33,Finance,Manager,19,1,False
1005,Male,23,Sales,Executive,7,8,False
1006,Non-Binary,23,Sales,Analyst,8,3,True
1007,Female,26,Marketing,Developer,0,10,False
1008,Female,13,Marketing,Developer,17,2,False
1009,Non-Binary,7,Finance,Developer,7,6,False
1010,Non-Binary,15,Sales,Executive,12,4,True
1011,Female,27,Engineering,Executive,11,4,False
1012,Female,26,HR,Coordinator,18,2,True
1013,Male,33,Finance,Executive,16,2,True
1014,Female,15,HR,Developer,6,6,True
1015,Female,36,Engineering,Coordinator,13,5,False
1016,Non-Binary,27,Engineering,Analyst,2,9,False
1017,Female,5,HR,Manager,12,4,False
1018,Male,2,Finance,Manager,10,5,True
1019,Female,33,HR,Coordinator,14,1,True
1020,Non-Binary,16,Finance,Analyst,16,2,False
1021,Non-Binary,23,Finance,Manager,14,3,False
1022,Female,38,Marketing,Coordinator,8,5,True
1023,Non-Binary,16,Sales,Executive,8,5,False
1024,Male,14,Sales,Developer,10,4,True
1025,Male,29,Engineering,Analyst,0,10,True
1026,Female,26,Marketing,Manager,15,3,True
1027,Female,35,Sales,Developer,3,9,True
1028,Female,15,Finance,Coordinator,18,1,False
1029,Non-Binary,3,Finance,Manager,5,6,True
1030,Male,23,HR,Developer,2,7,True
1031,Male,29,HR,Executive,0,10,False
1032,Non-Binary,34,Finance,Analyst,13,4,True
1033,Male,33,Finance,Coordinator,0,10,True
1034,Female,23,HR,Manager,11,3,True
1035,Female,7,Sales,Executive,3,8,True
1036,Female,3,Engineering,Analyst,0,9,False
1037,Male,32,HR,Analyst,14,1,False
1038,Female,31,Sales,Executive,0,10,False
1039,Non-Binary,18,Sales,Manager,0,9,False
1040,Non-Binary,7,Sales,Analyst,5,7,True
1041,Male,1,Marketing,Coordinator,17,1,True
1042,Non-Binary,14,Marketing,Developer,4,7,False
1043,Non-Binary,32,Sales,Coordinator,8,5,True
1044,Male,6,Finance,Analyst,0,10,False
1045,Female,39,Marketing,Developer,2,7,True
1046,Female,10,HR,Executive,0,9,False
1047,Female,7,Marketing,Developer,1,8,False
1048,Male,26,Finance,Developer,6,6,False
1049,Non-Binary,34,Engineering,Developer,16,2,False
1050,Female,30,Marketing,Analyst,3,8,True
1051,Female,36,Sales,Manager,12,4,True
1052,Male,21,Sales,Analyst,0,8,True
1053,Female,17,Sales,Manager,4,7,False
1054,Male,33,Engineering,Executive,10,4,False
1055,Non-Binary,10,Finance,Executive,2,8,True
1056,Male,12,HR,Executive,15,2,True
1057,Male,16,Finance,Executive,0,9,True
1058,Male,32,Engineering,Executive,3,6,True
1059,Male,15,Sales,Coordinator,8,7,False
1060,Non-Binary,27,Finance,Analyst,0,10,False
1061,Non-Binary,28,HR,Manager,17,1,True
1062,Female,17,Sales,Executive,8,3,True
1063,Non-Binary,2,HR,Coordinator,0,10,True
1064,Non-Binary,36,Marketing,Coordinator,8,5,False
1065,Female,7,HR,Coordinator,4,7,True
1066,Non-Binary,13,Sales,Analyst,20,1,False
1067,Male,15,Marketing,Executive,3,9,False
1068,Male,25,Sales,Coordinator,7,5,True
1069,Female,23,Sales,Coordinator,14,3,True
1070,Female,22,Marketing,Executive,5,7,True
1071,Female,26,HR,Analyst,0,10,False
1072,Male,33,Engineering,Coordinator,3,8,True
1073,Non-Binary,11,Engineering,Manager,0,10,True
1074,Male,10,Engineering,Developer,0,10,False
1075,Female,25,Engineering,Developer,14,3,False
1076,Non-Binary,37,Finance,Developer,7,7,False
1077,Non-Binary,38,Engineering,Analyst,7,7,True
