Employee ID,Hours Worked,Sick Leave Taken,Project Deadlines Met,Performance Scores
3711,49,8,0.76,4.2
3712,43,12,0.64,3.8
3713,30,16,0.52,3.4
3714,35,0,1.0,5.0
3715,40,5,0.85,4.5
3716,46,6,0.82,4.4
3717,43,9,0.73,4.1
3718,43,15,0.55,3.5
3719,49,4,0.88,4.6
3720,36,0,1.0,5.0
3721,48,8,0.76,4.2
3722,35,0,1.0,5.0
3723,42,2,0.94,4.8
3724,39,11,0.67,3.9
3725,48,0,1.0,5.0
3726,39,13,0.61,3.7
3727,34,0,1.0,5.0
3728,42,9,0.73,4.1
3729,46,14,0.58,3.5999999999999996
3730,34,14,0.58,3.5999999999999996
3731,36,0,1.0,5.0
3732,49,5,0.85,4.5
3733,36,6,0.82,4.4
3734,44,8,0.76,4.2
3735,44,5,0.85,4.5
3736,30,1,0.97,4.9
3737,41,0,1.0,5.0
3738,31,9,0.73,4.1
3739,47,1,0.97,4.9
3740,44,18,0.5,3.2
3741,36,15,0.55,3.5
3742,38,4,0.88,4.6
3743,32,13,0.61,3.7
3744,39,12,0.64,3.8
3745,31,13,0.61,3.7
3746,41,5,0.85,4.5
3747,36,0,1.0,5.0
3748,34,2,0.94,4.8
3749,33,9,0.73,4.1
3750,30,1,0.97,4.9
3751,44,0,1.0,5.0
3752,38,13,0.61,3.7
3753,35,8,0.76,4.2
3754,43,14,0.58,3.5999999999999996
3755,31,1,0.97,4.9
3756,41,2,0.94,4.8
3757,35,4,0.88,4.6
3758,42,13,0.61,3.7
3759,33,0,1.0,5.0
3760,45,2,0.94,4.8
3761,40,0,1.0,5.0
3762,35,2,0.94,4.8
3763,34,15,0.55,3.5
3764,30,5,0.85,4.5
3765,48,11,0.67,3.9
3766,36,6,0.82,4.4
3767,47,14,0.58,3.5999999999999996
3768,39,17,0.5,3.3
3769,39,5,0.85,4.5
3770,46,0,1.0,5.0
3771,36,0,1.0,5.0
3772,30,15,0.55,3.5
3773,41,15,0.55,3.5
3774,46,13,0.61,3.7
3775,45,3,0.91,4.7
3776,49,8,0.76,4.2
3777,44,0,1.0,5.0
3778,48,19,0.5,3.0999999999999996
3779,49,2,0.94,4.8
3780,46,11,0.67,3.9
3781,33,11,0.67,3.9
3782,33,6,0.82,4.4
3783,32,0,1.0,5.0
3784,37,8,0.76,4.2
3785,38,13,0.61,3.7
3786,31,7,0.79,4.3
3787,48,9,0.73,4.1
3788,47,14,0.58,3.5999999999999996
3789,45,6,0.82,4.4
3790,47,15,0.55,3.5
3791,47,12,0.64,3.8
3792,41,17,0.5,3.3
3793,31,7,0.79,4.3
3794,30,4,0.88,4.6
3795,45,3,0.91,4.7
3796,46,17,0.5,3.3
3797,30,12,0.64,3.8
3798,32,18,0.5,3.2
3799,49,9,0.73,4.1
3800,45,6,0.82,4.4
3801,43,0,1.0,5.0
3802,45,0,1.0,5.0
3803,38,8,0.76,4.2
3804,31,1,0.97,4.9
3805,42,4,0.88,4.6
3806,34,1,0.97,4.9
3807,49,17,0.5,3.3
3808,46,17,0.5,3.3
3809,35,16,0.52,3.4
3810,46,2,0.94,4.8
3811,31,20,0.5,3.0
3812,36,11,0.67,3.9
3813,46,17,0.5,3.3
3814,37,7,0.79,4.3
3815,30,14,0.58,3.5999999999999996
3816,48,13,0.61,3.7
3817,34,11,0.67,3.9
3818,34,12,0.64,3.8
3819,30,0,1.0,5.0
3820,39,3,0.91,4.7
3821,39,3,0.91,4.7
3822,32,1,0.97,4.9
3823,41,1,0.97,4.9
3824,41,16,0.52,3.4
3825,36,6,0.82,4.4
3826,45,0,1.0,5.0
3827,49,4,0.88,4.6
3828,32,19,0.5,3.0999999999999996
3829,36,7,0.79,4.3
3830,43,4,0.88,4.6
3831,33,13,0.61,3.7
3832,39,4,0.88,4.6
3833,31,20,0.5,3.0
3834,45,1,0.97,4.9
3835,32,5,0.85,4.5
3836,44,13,0.61,3.7
3837,37,9,0.73,4.1
3838,45,6,0.82,4.4
3839,40,0,1.0,5.0
3840,40,11,0.67,3.9
3841,40,6,0.82,4.4
3842,30,13,0.61,3.7
3843,31,12,0.64,3.8
3844,49,20,0.5,3.0
3845,30,9,0.73,4.1
3846,48,19,0.5,3.0999999999999996
3847,49,3,0.91,4.7
3848,39,1,0.97,4.9
3849,48,10,0.7,4.0
3850,40,3,0.91,4.7
3851,41,14,0.58,3.5999999999999996
3852,39,10,0.7,4.0
3853,36,1,0.97,4.9
3854,37,4,0.88,4.6
3855,40,9,0.73,4.1
3856,47,14,0.58,3.5999999999999996
3857,45,17,0.5,3.3
3858,30,0,1.0,5.0
3859,35,0,1.0,5.0
3860,46,11,0.67,3.9
3861,42,1,0.97,4.9
3862,39,4,0.88,4.6
3863,39,16,0.52,3.4
3864,30,10,0.7,4.0
3865,36,0,1.0,5.0
3866,49,14,0.58,3.5999999999999996
3867,38,12,0.64,3.8
3868,40,3,0.91,4.7
3869,49,5,0.85,4.5
3870,31,7,0.79,4.3
3871,30,0,1.0,5.0
3872,41,8,0.76,4.2
3873,36,4,0.88,4.6
3874,48,5,0.85,4.5
3875,34,8,0.76,4.2
3876,41,0,1.0,5.0
3877,43,11,0.67,3.9
3878,36,2,0.94,4.8
3879,37,6,0.82,4.4
3880,43,0,1.0,5.0
3881,41,10,0.7,4.0
3882,38,9,0.73,4.1
3883,39,13,0.61,3.7
3884,39,13,0.61,3.7
3885,30,9,0.73,4.1
3886,35,20,0.5,3.0
3887,43,3,0.91,4.7
3888,38,16,0.52,3.4
3889,41,11,0.67,3.9
3890,48,2,0.94,4.8
3891,49,5,0.85,4.5
3892,41,1,0.97,4.9
3893,42,12,0.64,3.8
3894,32,0,1.0,5.0
3895,40,0,1.0,5.0
3896,31,0,1.0,5.0
3897,47,9,0.73,4.1
3898,47,5,0.85,4.5
3899,38,11,0.67,3.9
3900,30,8,0.76,4.2
3901,45,15,0.55,3.5
3902,30,10,0.7,4.0
3903,49,0,1.0,5.0
3904,34,15,0.55,3.5
3905,46,14,0.58,3.5999999999999996
3906,37,7,0.79,4.3
3907,35,15,0.55,3.5
3908,30,14,0.58,3.5999999999999996
3909,42,6,0.82,4.4
3910,47,14,0.58,3.5999999999999996
3911,33,18,0.5,3.2
3912,44,1,0.97,4.9
3913,43,9,0.73,4.1
3914,45,0,1.0,5.0
3915,34,14,0.58,3.5999999999999996
3916,30,7,0.79,4.3
3917,33,4,0.88,4.6
3918,46,8,0.76,4.2
3919,35,14,0.58,3.5999999999999996
3920,33,16,0.52,3.4
3921,36,0,1.0,5.0
3922,30,17,0.5,3.3
3923,39,5,0.85,4.5
3924,42,17,0.5,3.3
3925,38,8,0.76,4.2
3926,43,10,0.7,4.0
3927,30,4,0.88,4.6
3928,38,2,0.94,4.8
3929,35,1,0.97,4.9
3930,39,13,0.61,3.7
3931,40,2,0.94,4.8
3932,36,18,0.5,3.2
3933,49,11,0.67,3.9
3934,41,4,0.88,4.6
3935,41,1,0.97,4.9
3936,43,16,0.52,3.4
3937,39,15,0.55,3.5
3938,45,12,0.64,3.8
3939,33,12,0.64,3.8
3940,43,0,1.0,5.0
3941,31,5,0.85,4.5
3942,31,15,0.55,3.5
3943,40,19,0.5,3.0999999999999996
3944,40,17,0.5,3.3
3945,35,13,0.61,3.7
3946,32,11,0.67,3.9
3947,38,6,0.82,4.4
3948,32,6,0.82,4.4
3949,30,3,0.91,4.7
3950,31,16,0.52,3.4
3951,44,17,0.5,3.3
3952,40,5,0.85,4.5
3953,37,2,0.94,4.8
3954,45,6,0.82,4.4
3955,46,1,0.97,4.9
3956,32,6,0.82,4.4
3957,37,0,1.0,5.0
3958,36,9,0.73,4.1
3959,32,1,0.97,4.9
3960,36,11,0.67,3.9
3961,34,15,0.55,3.5
3962,30,7,0.79,4.3
3963,34,2,0.94,4.8
3964,32,11,0.67,3.9
3965,47,17,0.5,3.3
3966,48,14,0.58,3.5999999999999996
3967,39,4,0.88,4.6
3968,33,14,0.58,3.5999999999999996
3969,42,0,1.0,5.0
3970,30,8,0.76,4.2
3971,33,16,0.52,3.4
3972,38,12,0.64,3.8
3973,46,11,0.67,3.9
3974,40,15,0.55,3.5
3975,36,12,0.64,3.8
3976,36,14,0.58,3.5999999999999996
3977,42,7,0.79,4.3
3978,48,11,0.67,3.9
3979,46,14,0.58,3.5999999999999996
3980,47,16,0.52,3.4
3981,42,9,0.73,4.1
3982,46,8,0.76,4.2
3983,47,17,0.5,3.3
3984,49,14,0.58,3.5999999999999996
3985,31,12,0.64,3.8
3986,48,17,0.5,3.3
3987,44,17,0.5,3.3
3988,38,1,0.97,4.9
3989,43,6,0.82,4.4
3990,48,15,0.55,3.5
3991,37,0,1.0,5.0
3992,41,9,0.73,4.1
3993,46,14,0.58,3.5999999999999996
3994,41,8,0.76,4.2
3995,44,13,0.61,3.7
3996,34,0,1.0,5.0
3997,31,14,0.58,3.5999999999999996
3998,49,10,0.7,4.0
3999,47,0,1.0,5.0
4000,32,6,0.82,4.4
4001,34,9,0.73,4.1
4002,31,7,0.79,4.3
4003,38,16,0.52,3.4
4004,34,5,0.85,4.5
4005,46,10,0.7,4.0
4006,49,14,0.58,3.5999999999999996
4007,44,1,0.97,4.9
4008,42,0,1.0,5.0
4009,38,5,0.85,4.5
4010,31,14,0.58,3.5999999999999996
4011,31,3,0.91,4.7
4012,40,15,0.55,3.5
4013,32,17,0.5,3.3
4014,32,10,0.7,4.0
4015,39,10,0.7,4.0
4016,31,7,0.79,4.3
4017,30,2,0.94,4.8
4018,35,6,0.82,4.4
4019,35,10,0.7,4.0
4020,40,5,0.85,4.5
4021,45,13,0.61,3.7
4022,30,18,0.5,3.2
4023,34,3,0.91,4.7
4024,39,19,0.5,3.0999999999999996
4025,35,6,0.82,4.4
4026,40,10,0.7,4.0
4027,45,15,0.55,3.5
4028,49,12,0.64,3.8
4029,42,15,0.55,3.5
4030,41,15,0.55,3.5
4031,47,2,0.94,4.8
4032,42,6,0.82,4.4
4033,34,7,0.79,4.3
4034,42,9,0.73,4.1
4035,42,6,0.82,4.4
4036,48,7,0.79,4.3
4037,48,10,0.7,4.0
4038,42,3,0.91,4.7
4039,40,6,0.82,4.4
4040,45,9,0.73,4.1
4041,43,8,0.76,4.2
4042,39,11,0.67,3.9
4043,31,4,0.88,4.6
4044,37,2,0.94,4.8
4045,37,19,0.5,3.0999999999999996
4046,49,9,0.73,4.1
4047,43,11,0.67,3.9
4048,43,13,0.61,3.7
4049,47,7,0.79,4.3
4050,44,4,0.88,4.6
4051,45,18,0.5,3.2
4052,43,0,1.0,5.0
4053,39,5,0.85,4.5
4054,31,9,0.73,4.1
4055,34,0,1.0,5.0
4056,32,17,0.5,3.3
4057,36,8,0.76,4.2
4058,41,12,0.64,3.8
4059,39,4,0.88,4.6
4060,40,15,0.55,3.5
4061,46,12,0.64,3.8
4062,33,0,1.0,5.0
4063,35,2,0.94,4.8
4064,36,7,0.79,4.3
4065,34,12,0.64,3.8
4066,35,4,0.88,4.6
4067,46,7,0.79,4.3
4068,43,8,0.76,4.2
4069,40,10,0.7,4.0
4070,34,12,0.64,3.8
4071,31,17,0.5,3.3
4072,43,20,0.5,3.0
4073,45,4,0.88,4.6
4074,31,9,0.73,4.1
4075,46,16,0.52,3.4
4076,45,6,0.82,4.4
4077,38,15,0.55,3.5
4078,49,1,0.97,4.9
4079,49,0,1.0,5.0
4080,38,15,0.55,3.5
4081,34,9,0.73,4.1
4082,33,7,0.79,4.3
4083,36,13,0.61,3.7
4084,34,12,0.64,3.8
4085,32,0,1.0,5.0
4086,37,4,0.88,4.6
4087,45,4,0.88,4.6
4088,35,1,0.97,4.9
4089,38,1,0.97,4.9
4090,49,11,0.67,3.9
4091,47,9,0.73,4.1
4092,40,11,0.67,3.9
4093,48,0,1.0,5.0
4094,36,17,0.5,3.3
4095,39,4,0.88,4.6
4096,34,3,0.91,4.7
4097,36,2,0.94,4.8
4098,35,0,1.0,5.0
4099,47,12,0.64,3.8
4100,44,6,0.82,4.4
4101,39,4,0.88,4.6
4102,35,0,1.0,5.0
4103,30,3,0.91,4.7
4104,39,0,1.0,5.0
4105,44,4,0.88,4.6
4106,43,1,0.97,4.9
4107,45,18,0.5,3.2
4108,34,6,0.82,4.4
4109,43,9,0.73,4.1
4110,45,12,0.64,3.8
4111,43,13,0.61,3.7
4112,36,9,0.73,4.1
4113,48,8,0.76,4.2
4114,33,7,0.79,4.3
4115,47,15,0.55,3.5
4116,44,3,0.91,4.7
4117,46,16,0.52,3.4
4118,30,17,0.5,3.3
4119,44,15,0.55,3.5
4120,45,17,0.5,3.3
4121,40,0,1.0,5.0
4122,38,13,0.61,3.7
4123,46,7,0.79,4.3
4124,44,10,0.7,4.0
4125,37,4,0.88,4.6
4126,47,4,0.88,4.6
4127,37,15,0.55,3.5
4128,32,15,0.55,3.5
4129,48,14,0.58,3.5999999999999996
4130,43,0,1.0,5.0
4131,31,17,0.5,3.3
4132,30,3,0.91,4.7
4133,34,13,0.61,3.7
4134,46,1,0.97,4.9
4135,30,5,0.85,4.5
4136,45,17,0.5,3.3
4137,32,13,0.61,3.7
4138,39,4,0.88,4.6
4139,48,0,1.0,5.0
4140,40,9,0.73,4.1
4141,32,14,0.58,3.5999999999999996
4142,31,2,0.94,4.8
4143,32,10,0.7,4.0
4144,44,11,0.67,3.9
4145,49,13,0.61,3.7
4146,38,12,0.64,3.8
4147,44,18,0.5,3.2
4148,31,11,0.67,3.9
4149,35,15,0.55,3.5
4150,34,12,0.64,3.8
4151,35,17,0.5,3.3
4152,34,8,0.76,4.2
4153,41,8,0.76,4.2
4154,33,0,1.0,5.0
4155,43,3,0.91,4.7
4156,43,2,0.94,4.8
4157,40,17,0.5,3.3
4158,30,14,0.58,3.5999999999999996
4159,34,8,0.76,4.2
4160,34,17,0.5,3.3
4161,41,6,0.82,4.4
4162,34,9,0.73,4.1
4163,42,19,0.5,3.0999999999999996
4164,40,0,1.0,5.0
4165,30,12,0.64,3.8
4166,41,7,0.79,4.3
4167,35,0,1.0,5.0
4168,40,4,0.88,4.6
4169,41,9,0.73,4.1
4170,35,18,0.5,3.2
4171,34,0,1.0,5.0
4172,47,14,0.58,3.5999999999999996
4173,45,7,0.79,4.3
4174,42,11,0.67,3.9
4175,36,5,0.85,4.5
4176,43,18,0.5,3.2
4177,30,4,0.88,4.6
4178,41,3,0.91,4.7
4179,32,6,0.82,4.4
4180,47,13,0.61,3.7
4181,40,11,0.67,3.9
4182,49,6,0.82,4.4
4183,36,11,0.67,3.9
4184,39,16,0.52,3.4
4185,48,4,0.88,4.6
4186,42,14,0.58,3.5999999999999996
4187,43,5,0.85,4.5
4188,44,7,0.79,4.3
4189,35,14,0.58,3.5999999999999996
4190,36,8,0.76,4.2
4191,42,0,1.0,5.0
4192,45,12,0.64,3.8
4193,44,0,1.0,5.0
4194,47,4,0.88,4.6
4195,32,4,0.88,4.6
4196,45,9,0.73,4.1
4197,30,15,0.55,3.5
4198,30,0,1.0,5.0
4199,48,12,0.64,3.8
4200,35,3,0.91,4.7
4201,40,6,0.82,4.4
4202,36,8,0.76,4.2
4203,32,19,0.5,3.0999999999999996
4204,35,9,0.73,4.1
4205,30,14,0.58,3.5999999999999996
4206,37,7,0.79,4.3
4207,43,0,1.0,5.0
4208,33,2,0.94,4.8
4209,33,16,0.52,3.4
4210,45,14,0.58,3.5999999999999996
4211,40,1,0.97,4.9
4212,36,9,0.73,4.1
4213,30,1,0.97,4.9
4214,38,10,0.7,4.0
4215,35,12,0.64,3.8
4216,42,9,0.73,4.1
4217,41,0,1.0,5.0
4218,48,11,0.67,3.9
4219,46,0,1.0,5.0
4220,30,8,0.76,4.2
4221,38,4,0.88,4.6
4222,37,11,0.67,3.9
4223,31,0,1.0,5.0
4224,47,6,0.82,4.4
4225,33,0,1.0,5.0
4226,30,12,0.64,3.8
4227,41,13,0.61,3.7
4228,45,10,0.7,4.0
4229,47,13,0.61,3.7
4230,34,9,0.73,4.1
4231,45,11,0.67,3.9
4232,38,9,0.73,4.1
4233,38,8,0.76,4.2
4234,31,5,0.85,4.5
4235,43,11,0.67,3.9
4236,40,3,0.91,4.7
4237,31,4,0.88,4.6
4238,45,13,0.61,3.7
4239,48,7,0.79,4.3
4240,42,10,0.7,4.0
4241,46,0,1.0,5.0
4242,30,8,0.76,4.2
4243,48,0,1.0,5.0
4244,45,16,0.52,3.4
4245,42,0,1.0,5.0
4246,48,18,0.5,3.2
4247,32,6,0.82,4.4
4248,32,15,0.55,3.5
4249,30,4,0.88,4.6
4250,32,0,1.0,5.0
4251,45,4,0.88,4.6
4252,37,2,0.94,4.8
4253,45,0,1.0,5.0
4254,42,11,0.67,3.9
4255,42,4,0.88,4.6
4256,40,15,0.55,3.5
4257,33,1,0.97,4.9
4258,33,14,0.58,3.5999999999999996
4259,44,6,0.82,4.4
4260,33,12,0.64,3.8
4261,37,5,0.85,4.5
4262,31,18,0.5,3.2
4263,44,0,1.0,5.0
4264,43,11,0.67,3.9
4265,31,0,1.0,5.0
4266,32,11,0.67,3.9
4267,40,20,0.5,3.0
4268,36,20,0.5,3.0
4269,45,5,0.85,4.5
4270,36,0,1.0,5.0
4271,40,16,0.52,3.4
4272,31,14,0.58,3.5999999999999996
4273,37,16,0.52,3.4
4274,36,0,1.0,5.0
4275,35,17,0.5,3.3
4276,45,9,0.73,4.1
4277,40,0,1.0,5.0
4278,32,0,1.0,5.0
4279,47,0,1.0,5.0
4280,38,6,0.82,4.4
4281,46,12,0.64,3.8
4282,31,19,0.5,3.0999999999999996
4283,39,3,0.91,4.7
4284,39,0,1.0,5.0
4285,46,9,0.73,4.1
4286,37,1,0.97,4.9
4287,49,5,0.85,4.5
4288,35,9,0.73,4.1
4289,40,0,1.0,5.0
4290,34,4,0.88,4.6
4291,39,2,0.94,4.8
4292,30,11,0.67,3.9
4293,37,14,0.58,3.5999999999999996
4294,33,9,0.73,4.1
4295,36,6,0.82,4.4
4296,48,6,0.82,4.4
4297,44,16,0.52,3.4
4298,31,4,0.88,4.6
4299,46,5,0.85,4.5
4300,45,7,0.79,4.3
4301,43,12,0.64,3.8
4302,32,16,0.52,3.4
4303,48,7,0.79,4.3
4304,37,5,0.85,4.5
4305,46,5,0.85,4.5
4306,47,9,0.73,4.1
4307,30,15,0.55,3.5
4308,36,0,1.0,5.0
4309,33,5,0.85,4.5
4310,32,15,0.55,3.5
4311,48,15,0.55,3.5
4312,39,15,0.55,3.5
4313,32,16,0.52,3.4
4314,31,11,0.67,3.9
4315,34,13,0.61,3.7
4316,46,0,1.0,5.0
4317,34,2,0.94,4.8
4318,43,0,1.0,5.0
4319,45,9,0.73,4.1
4320,43,2,0.94,4.8
4321,48,11,0.67,3.9
4322,42,13,0.61,3.7
4323,41,4,0.88,4.6
4324,45,20,0.5,3.0
4325,46,0,1.0,5.0
4326,49,17,0.5,3.3
4327,35,16,0.52,3.4
4328,43,18,0.5,3.2
4329,45,8,0.76,4.2
4330,32,7,0.79,4.3
4331,48,3,0.91,4.7
4332,36,1,0.97,4.9
4333,34,18,0.5,3.2
4334,49,10,0.7,4.0
4335,39,1,0.97,4.9
4336,38,9,0.73,4.1
4337,32,8,0.76,4.2
4338,39,0,1.0,5.0
4339,45,2,0.94,4.8
4340,38,11,0.67,3.9
4341,31,2,0.94,4.8
4342,35,10,0.7,4.0
4343,34,14,0.58,3.5999999999999996
4344,32,12,0.64,3.8
4345,36,7,0.79,4.3
4346,44,5,0.85,4.5
4347,35,0,1.0,5.0
4348,33,11,0.67,3.9
4349,42,3,0.91,4.7
4350,34,3,0.91,4.7
4351,44,18,0.5,3.2
4352,36,8,0.76,4.2
4353,36,2,0.94,4.8
4354,39,9,0.73,4.1
4355,42,3,0.91,4.7
4356,40,5,0.85,4.5
4357,30,20,0.5,3.0
4358,49,15,0.55,3.5
4359,40,15,0.55,3.5
4360,30,18,0.5,3.2
4361,32,18,0.5,3.2
4362,37,0,1.0,5.0
4363,42,6,0.82,4.4
4364,36,17,0.5,3.3
4365,32,10,0.7,4.0
4366,49,18,0.5,3.2
4367,31,16,0.52,3.4
4368,47,0,1.0,5.0
4369,34,3,0.91,4.7
4370,47,3,0.91,4.7
4371,45,14,0.58,3.5999999999999996
4372,36,10,0.7,4.0
4373,30,7,0.79,4.3
4374,38,1,0.97,4.9
4375,44,0,1.0,5.0
4376,30,9,0.73,4.1
4377,46,9,0.73,4.1
4378,38,11,0.67,3.9
4379,44,15,0.55,3.5
4380,39,3,0.91,4.7
4381,49,12,0.64,3.8
4382,32,8,0.76,4.2
4383,34,0,1.0,5.0
4384,31,7,0.79,4.3
4385,35,1,0.97,4.9
4386,45,12,0.64,3.8
4387,41,9,0.73,4.1
4388,46,14,0.58,3.5999999999999996
4389,41,13,0.61,3.7
4390,46,11,0.67,3.9
4391,36,17,0.5,3.3
4392,45,15,0.55,3.5
4393,47,0,1.0,5.0
4394,37,6,0.82,4.4
4395,47,0,1.0,5.0
4396,31,12,0.64,3.8
4397,38,3,0.91,4.7
4398,45,14,0.58,3.5999999999999996
4399,46,5,0.85,4.5
4400,39,10,0.7,4.0
4401,30,0,1.0,5.0
4402,47,2,0.94,4.8
4403,44,4,0.88,4.6
4404,38,15,0.55,3.5
4405,32,8,0.76,4.2
4406,45,9,0.73,4.1
4407,44,16,0.52,3.4
4408,31,6,0.82,4.4
4409,39,11,0.67,3.9
4410,33,6,0.82,4.4
4411,48,9,0.73,4.1
4412,46,7,0.79,4.3
4413,39,1,0.97,4.9
4414,35,20,0.5,3.0
4415,30,11,0.67,3.9
4416,40,10,0.7,4.0
4417,45,1,0.97,4.9
4418,49,12,0.64,3.8
4419,36,8,0.76,4.2
4420,32,14,0.58,3.5999999999999996
4421,43,6,0.82,4.4
4422,33,0,1.0,5.0
4423,38,12,0.64,3.8
4424,44,6,0.82,4.4
4425,41,12,0.64,3.8
4426,45,6,0.82,4.4
4427,48,0,1.0,5.0
4428,43,7,0.79,4.3
4429,33,6,0.82,4.4
4430,35,0,1.0,5.0
4431,40,14,0.58,3.5999999999999996
4432,33,3,0.91,4.7
4433,37,6,0.82,4.4
4434,38,12,0.64,3.8
4435,31,10,0.7,4.0
4436,49,1,0.97,4.9
4437,32,8,0.76,4.2
4438,35,10,0.7,4.0
4439,31,17,0.5,3.3
4440,37,3,0.91,4.7
4441,49,14,0.58,3.5999999999999996
4442,37,1,0.97,4.9
4443,32,15,0.55,3.5
4444,46,0,1.0,5.0
4445,40,8,0.76,4.2
4446,32,9,0.73,4.1
4447,41,18,0.5,3.2
4448,43,16,0.52,3.4
4449,30,11,0.67,3.9
4450,41,4,0.88,4.6
4451,47,6,0.82,4.4
4452,33,0,1.0,5.0
4453,32,15,0.55,3.5
4454,46,1,0.97,4.9
4455,42,8,0.76,4.2
4456,46,1,0.97,4.9
4457,46,2,0.94,4.8
4458,48,6,0.82,4.4
4459,34,0,1.0,5.0
4460,37,14,0.58,3.5999999999999996
4461,31,0,1.0,5.0
4462,38,0,1.0,5.0
4463,36,0,1.0,5.0
4464,45,0,1.0,5.0
4465,41,1,0.97,4.9
4466,34,2,0.94,4.8
4467,35,1,0.97,4.9
4468,46,15,0.55,3.5
4469,44,1,0.97,4.9
4470,39,17,0.5,3.3
4471,32,2,0.94,4.8
4472,36,2,0.94,4.8
4473,31,12,0.64,3.8
4474,42,6,0.82,4.4
4475,43,3,0.91,4.7
4476,33,6,0.82,4.4
4477,37,2,0.94,4.8
4478,34,0,1.0,5.0
4479,41,0,1.0,5.0
4480,41,14,0.58,3.5999999999999996
4481,40,3,0.91,4.7
4482,31,3,0.91,4.7
4483,34,9,0.73,4.1
4484,42,11,0.67,3.9
4485,47,9,0.73,4.1
4486,46,6,0.82,4.4
4487,35,15,0.55,3.5
4488,48,3,0.91,4.7
4489,46,8,0.76,4.2
4490,46,13,0.61,3.7
4491,47,0,1.0,5.0
4492,44,20,0.5,3.0
4493,49,14,0.58,3.5999999999999996
4494,33,0,1.0,5.0
4495,33,6,0.82,4.4
4496,34,14,0.58,3.5999999999999996
4497,44,0,1.0,5.0
4498,31,5,0.85,4.5
4499,40,8,0.76,4.2
4500,32,14,0.58,3.5999999999999996
4501,40,2,0.94,4.8
4502,32,9,0.73,4.1
4503,40,5,0.85,4.5
4504,31,11,0.67,3.9
4505,49,14,0.58,3.5999999999999996
4506,49,0,1.0,5.0
4507,44,0,1.0,5.0
4508,37,9,0.73,4.1
4509,31,5,0.85,4.5
4510,47,4,0.88,4.6
4511,37,9,0.73,4.1
4512,41,9,0.73,4.1
4513,35,2,0.94,4.8
4514,31,7,0.79,4.3
4515,41,19,0.5,3.0999999999999996
4516,41,13,0.61,3.7
4517,42,0,1.0,5.0
4518,38,14,0.58,3.5999999999999996
4519,44,18,0.5,3.2
4520,40,11,0.67,3.9
4521,38,0,1.0,5.0
4522,37,5,0.85,4.5
4523,49,15,0.55,3.5
4524,47,19,0.5,3.0999999999999996
4525,40,0,1.0,5.0
4526,34,0,1.0,5.0
4527,33,9,0.73,4.1
4528,34,8,0.76,4.2
4529,36,10,0.7,4.0
4530,46,14,0.58,3.5999999999999996
4531,47,14,0.58,3.5999999999999996
4532,30,16,0.52,3.4
4533,45,9,0.73,4.1
4534,38,12,0.64,3.8
4535,41,4,0.88,4.6
4536,48,4,0.88,4.6
4537,40,11,0.67,3.9
4538,35,8,0.76,4.2
4539,33,4,0.88,4.6
4540,45,13,0.61,3.7
4541,32,6,0.82,4.4
4542,37,11,0.67,3.9
4543,45,11,0.67,3.9
4544,31,7,0.79,4.3
4545,42,0,1.0,5.0
4546,48,17,0.5,3.3
4547,45,0,1.0,5.0
4548,48,0,1.0,5.0
4549,37,20,0.5,3.0
4550,31,10,0.7,4.0
4551,30,0,1.0,5.0
4552,46,15,0.55,3.5
4553,47,6,0.82,4.4
4554,36,0,1.0,5.0
4555,38,0,1.0,5.0
4556,32,1,0.97,4.9
4557,40,15,0.55,3.5
4558,45,0,1.0,5.0
4559,38,13,0.61,3.7
4560,41,6,0.82,4.4
4561,43,2,0.94,4.8
4562,33,15,0.55,3.5
4563,33,5,0.85,4.5
4564,40,15,0.55,3.5
4565,31,16,0.52,3.4
4566,47,0,1.0,5.0
4567,32,6,0.82,4.4
4568,31,5,0.85,4.5
4569,30,10,0.7,4.0
4570,34,16,0.52,3.4
4571,36,19,0.5,3.0999999999999996
4572,49,0,1.0,5.0
4573,33,0,1.0,5.0
4574,32,10,0.7,4.0
4575,35,15,0.55,3.5
4576,41,14,0.58,3.5999999999999996
4577,45,8,0.76,4.2
4578,37,16,0.52,3.4
4579,40,1,0.97,4.9
4580,42,1,0.97,4.9
4581,43,10,0.7,4.0
4582,47,13,0.61,3.7
4583,37,10,0.7,4.0
4584,30,7,0.79,4.3
4585,33,2,0.94,4.8
4586,46,18,0.5,3.2
4587,49,17,0.5,3.3
4588,35,10,0.7,4.0
4589,34,3,0.91,4.7
4590,43,12,0.64,3.8
4591,48,9,0.73,4.1
4592,43,16,0.52,3.4
4593,31,5,0.85,4.5
4594,38,11,0.67,3.9
4595,36,4,0.88,4.6
4596,47,0,1.0,5.0
4597,49,19,0.5,3.0999999999999996
4598,40,19,0.5,3.0999999999999996
4599,37,12,0.64,3.8
4600,39,2,0.94,4.8
4601,47,8,0.76,4.2
4602,46,7,0.79,4.3
4603,46,6,0.82,4.4
4604,30,2,0.94,4.8
4605,33,20,0.5,3.0
4606,40,5,0.85,4.5
4607,38,13,0.61,3.7
4608,38,0,1.0,5.0
4609,32,10,0.7,4.0
4610,35,5,0.85,4.5
4611,35,4,0.88,4.6
4612,39,12,0.64,3.8
4613,39,17,0.5,3.3
4614,46,12,0.64,3.8
4615,44,0,1.0,5.0
4616,33,17,0.5,3.3
4617,39,11,0.67,3.9
4618,37,7,0.79,4.3
4619,30,8,0.76,4.2
